"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr19"	9888441	10517872	0.0749958045818089	367	0.032463967538923	0.709967622852051	13314	0.168935290656601	2	2	0	-6.85992642247516
"chr19"	10517923	10616073	0.0729506477511449	156	0.0279212824721276	0.694831686742242	2193	0.222978574008917	2	2	0	-6.77715432331726
"chr19"	10616338	10705379	0.0677049616903187	94	0.0274549359352119	0.740294702601286	1922	0.190508976185288	2	2	0	-6.87780298090237
"chr19"	10705599	11103857	0.0814831192571766	351	0.0383033960712383	0.691827764060953	8501	0.181573498963557	2	2	0	-6.76652645714823
"chr19"	11105885	11202580	0.069548689924622	131	0.0312442389287378	0.738697166059244	2135	0.221201301627395	2	2	0	-6.82033218588336
"chr19"	11204667	11457607	0.0785727448125888	81	0.0400451134485983	0.703783124308486	5254	0.154414209205168	2	2	0	-6.77878318245516
"chr19"	11458501	11762663	0.0771188737501735	122	0.0328300877132587	0.705126300924261	6348	0.160656976064701	2	2	0	-6.78985833289731
"chr19"	11766305	11923791	0.0812846930155788	245	0.0295564755324724	0.648531447348016	3493	0.196770713025527	2	2	0	-6.73417046649018
"chr19"	11932562	12450771	0.0707254216087188	328	0.0376559692507486	0.696746634641796	10940	0.177208997248719	2	2	0	-6.82347112153566
"chr19"	12450937	12630618	0.0792186709936122	164	0.0440218287336818	0.702821689890873	3786	0.190802051292731	2	2	0	-6.75356212803319
"chr19"	12631550	13246635	0.0732292048536922	462	0.0379416809886956	0.709590104035133	13098	0.177592237547391	2	2	0	-6.85080846057307
"chr19"	13248614	13516376	0.0764262569925108	276	0.0325953921830656	0.667470645042185	5789	0.185220130926215	2	2	0	-6.74487211146722
"chr19"	13516537	14040997	0.0760321285248675	335	0.0556932524462348	0.706866101491166	11035	0.178359311225961	2	2	0	-6.81301202293573
"chr19"	14041584	14881941	0.077061573582284	864	0.0508708227015709	0.694889598532321	18066	0.192715571677157	2	2	0	-6.80397341047345
"chr19"	14884411	14933574	0.0745156735829269	102	0.0313337319313589	0.72418791639016	1114	0.242344792790371	2	2	0	-6.7577931887482
"chr19"	14933745	15016630	0.0867218286710191	215	0.0362133940813194	0.639045376598277	1875	0.233793898670229	2	2	0	-6.75373174556091
"chr19"	15017365	15077426	0.0705378341253723	68	0.0301949584137556	0.68945245973748	1298	0.19252015269244	2	2	0	-6.79540083679514
"chr19"	15078929	15123315	0.0852838084771485	60	0.0564617364559028	0.646051713870485	971	0.187969117976199	2	2	0	-6.73827015253299
"chr19"	15124326	15239814	0.0683483805651783	130	0.0297189779529258	0.721994851269363	2482	0.194104195937064	2	2	0	-6.8460944207214
"chr19"	15240938	15439128	0.0869694289879161	102	0.0454776970390449	0.668649927339799	4141	0.151267483551082	2	2	0	-6.75278097614558
"chr19"	15446633	15629635	0.07248115216302	231	0.0335078175618235	0.697994527990747	4012	0.204042555892039	2	2	0	-6.77837741197365
"chr19"	15630427	15673342	0.0875262769705853	155	0.0486713050608029	0.598054218883926	1062	0.243749102684878	2	2	0	-6.749985192929
"chr19"	15673949	15677993	0.321203175401693	59	0.133951139063247	0.667620979126388	126	0.250528168045286	3	2	1	-6.76853070143288
"chr19"	15678186	15819113	0.0767741213048495	252	0.0543510009416386	0.710933167121955	3145	0.249610225706161	2	2	0	-6.74724321676351
"chr19"	15819312	15931565	0.086403935122419	339	0.0454254240346957	0.612385399821194	2681	0.230460691521902	2	2	0	-6.74870591284417
"chr19"	15931581	15933243	0.273709643187336	25	0.146677560201507	0.779760327948374	34	0.565802017016459	4	3	1	-6.73369479831436
"chr19"	15933952	17789810	0.0841187280004973	1181	0.0629117568751377	0.69902510602713	39322	0.168946966623753	2	2	0	-6.96178173277756
"chr19"	17789961	18247973	0.0741364538367486	510	0.0445943551606288	0.726335825266873	9976	0.199599221678538	2	2	0	-6.83470230155376
"chr19"	18248598	18268918	0.0789359883439024	53	0.0297356031684411	0.640222077295279	473	0.22303479154417	2	2	0	-6.73383145736524
"chr19"	18272696	18543778	0.0813356589711925	59	0.0694543860927161	0.714120979972549	5591	0.141065188138233	2	2	0	-6.81225781729892
"chr19"	18549486	18886377	0.0780604021830155	332	0.0355795324894261	0.674628915906493	7266	0.179244573684302	2	2	0	-6.74594108389883
"chr19"	18887190	19695410	0.0825727545987912	180	0.0808846954254376	0.699046993251872	16694	0.147512642375413	2	2	0	-6.86502858828688
"chr19"	19697444	20370643	0.0845223330400765	1042	0.0428364765093546	0.64189548894182	14831	0.19737039917335	2	2	0	-6.74030189633487
"chr19"	20372008	20412510	0.0778171424686229	93	0.0417367946547227	0.726855681996034	939	0.231607167330689	2	2	0	-6.74083598473622
"chr19"	20412628	20768797	0.0977183946414421	366	0.066139812035815	0.644739114197182	7657	0.178038803712518	2	2	0	-6.7758286593768
"chr19"	20769327	20769852	0.440744829377869	14	0.0637705364465544	0.711514603515521	26	0.0822005146905092	2	1	1	-6.74604935538631
"chr19"	20769895	20976956	0.0985325102824449	537	0.0599554330391818	0.604804016603123	4833	0.219064057470036	2	2	0	-6.80144493195509
"chr19"	20977293	21312699	0.0759545850765157	268	0.0490937507600222	0.659431878051121	7163	0.167985427197608	2	2	0	-6.73976545378535
"chr19"	21312824	21312934	0.289990837935472	13	0.0237877904471806	0.966669021371525	15	0.134967438753981	14	10	4	-6.74215857269448
"chr19"	21313002	21349591	0.0938960264921088	106	0.0543870029661886	0.608674614562003	865	0.230011520903732	2	2	0	-6.77344896538798
"chr19"	21349643	21610417	0.0665349295060684	660	0.0391451581129501	0.659318600606304	6036	0.207054775708215	2	2	0	-6.80458472317051
"chr19"	21610464	21679417	0.0752042821423367	70	0.0303708650023964	0.604006957664502	1513	0.162895178164781	2	2	0	-6.75529299008362
"chr19"	21688366	21697900	0.328536117957087	16	0.056933257708771	0.673090706641066	208	0.143313891162152	3	2	1	-6.86012478939379
"chr19"	21699401	21856474	0.0994257218883214	112	0.0501635861601608	0.624108089037801	3312	0.163591590691536	2	2	0	-6.82613504599727
"chr19"	21858317	22112101	0.0784003746741657	397	0.046129673448996	0.661312672843331	5594	0.205794365987769	2	2	0	-6.73551822921881
"chr19"	22113683	22291336	0.119221321493931	76	0.0746932193545295	0.614652008999403	3736	0.136024204669385	2	2	0	-6.90898686826997
"chr19"	22301613	22302604	0.421168471474583	52	0.0495788751053502	0.728235194846291	72	0.117456007647095	7	4	3	-6.78694599071669
"chr19"	22311156	22506585	0.0662762517439133	46	0.0642452276465911	0.617356210505442	4034	0.128545812476843	2	2	0	-6.77570101660358
"chr19"	22507498	22897096	0.107340701973345	622	0.0552895497488081	0.577511122903454	8600	0.175159925645658	2	2	0	-6.97255699803149
"chr19"	22898464	22975029	0.0858325091062375	139	0.0394555824721689	0.666560330933855	1699	0.213807455294543	2	2	0	-6.74699555373441
"chr19"	22975918	23118339	0.086425028271841	216	0.0378034993754566	0.570642315430621	3148	0.174201212378351	2	2	0	-6.79418564633991
"chr19"	23120295	23456160	0.0748869123601939	220	0.0325561529141502	0.632390708828245	7145	0.165767649594418	2	2	0	-6.75155960991333
"chr19"	23465926	23468761	0.344388767647681	30	0.116246745103364	0.564641150072852	95	0.13907015800158	3	2	1	-6.75635613185791
"chr19"	23470037	24329632	0.09644584748268	978	0.0543090899270447	0.605319006824705	18321	0.174686954061895	2	2	0	-6.86096723008549
"chr19"	24330593	26195945	0.334576968311173	890	0.116655746701926	0.909775677553277	4045	0.322739877558137	3	2	1	-6.74737749728511
"chr19"	26225201	27178358	0.314789865485777	165	0.122067099549032	1.02657860015658	1247	0.338185791045353	3	2	1	-6.84955440556843
"chr19"	27182083	27399496	0.386163833680282	1451	0.0736599752588338	1.1202610150533	4743	0.290846115902971	5	3	2	-6.88196022252941
"chr19"	27399805	36151972	0.457404538642517	8082	0.0408317344015249	1.19056841413967	185903	0.217915325681449	4	2	2	-6.75273862077832
"chr19"	36155001	46373998	0.345747709923943	8332	0.0458963016924512	1.85113107814014	199445	0.355884812394714	6	4	2	-6.93657002038261
"chr19"	46384310	46434667	0.0793306030475044	50	0.0261922328415217	0.692561806852175	1098	0.185643022829535	2	2	0	-6.73751642069242
"chr19"	46435639	46497587	0.0832614585102766	147	0.0322753405105109	0.640000069095114	1395	0.229319254861429	2	2	0	-6.73920984728201
"chr19"	46497668	46547902	0.0708614817151261	41	0.0305786072199535	0.709382316936986	1080	0.188358317792569	2	2	0	-6.79343678786249
"chr19"	46547952	46642193	0.0861841542635865	66	0.0414209753964969	0.662112185902508	1988	0.15895915651027	2	2	0	-6.74757115461582
"chr19"	46643969	47139523	0.078380202359756	329	0.0692477855315465	0.706199529859981	10522	0.176358913970292	2	2	0	-6.80618641070019
"chr19"	47140940	47305498	0.081933725824277	69	0.0309839699499901	0.698170155350545	3459	0.153875944914913	2	2	0	-6.75958086651896
"chr19"	47308041	47682991	0.0775860593412671	272	0.0716861235856595	0.710907357786907	7990	0.186253247462209	2	2	0	-6.79102397089266
"chr19"	47683654	47842725	0.0771760712394714	291	0.0304557198397325	0.675332926232716	3597	0.218132426866617	2	2	0	-6.74193084140749
"chr19"	47842904	48728969	0.0790753899539909	817	0.0571866499324498	0.691529470926102	18402	0.192260820395658	2	2	0	-6.7967301873837
"chr19"	48730078	49044882	0.0878462643534506	330	0.0556958638771003	0.684521323563418	6806	0.191324084242484	2	2	0	-6.76140344620608
"chr19"	49045604	49166304	0.0774287626982876	126	0.0489085034966898	0.725180828023979	2630	0.201667642637296	2	2	0	-6.75788327851299
"chr19"	49167512	49169409	0.364047521483593	12	0.111639944790058	0.555609810587469	50	0.115126906020252	3	2	1	-6.7616183203437
"chr19"	49171238	49263439	0.108980943155471	161	0.0686095284293978	0.648026430171314	2108	0.208238794297264	2	2	0	-6.83818508727215
"chr19"	49263886	50133882	0.0720234349017319	602	0.0456932575998262	0.70936207547868	17742	0.181530345329152	2	2	0	-6.88323489546949
"chr19"	50134168	50224055	0.0736331887694216	47	0.0238151026017818	0.67754058685977	1868	0.171572154399778	2	2	0	-6.77962020099645
"chr19"	50224253	50288699	0.073690180470547	93	0.0314695731555991	0.709683726976313	1398	0.226295112699796	2	2	0	-6.76358195925927
"chr19"	50289926	50317200	0.0888318438280893	42	0.0279040166703911	0.635384315163983	606	0.197909976519327	2	2	0	-6.79260358115223
"chr19"	50318298	50435115	0.0710008746007382	64	0.0269225400860049	0.711007033363187	2448	0.173078825158546	2	2	0	-6.82027279950403
"chr19"	50437743	51350146	0.0872740079172516	1056	0.0634901429685339	0.662783941806854	19759	0.191861198606708	2	2	0	-6.74969901166456
"chr19"	51353611	51353898	0.386166035130913	9	0.0668744678068128	0.642856260643855	13	0.220488705449438	8	5	3	-6.74334054208809
"chr19"	51355797	52298925	0.0736207511889102	858	0.0386599663830313	0.683495668389718	20109	0.181405408255979	2	2	0	-6.8011740401401
"chr19"	52305987	52372683	0.084565750492298	92	0.0365906580178685	0.650812096041667	1474	0.197046627686247	2	2	0	-6.74237406866652
"chr19"	52373965	52474838	0.0719763624956287	292	0.0334001338374088	0.738669712365656	2382	0.248370805853145	2	2	0	-6.78474740176977
"chr19"	52475073	52516138	0.0904935387682408	201	0.054982480701398	0.581370537813835	1075	0.265937940706347	2	2	0	-6.75874656730389
"chr19"	52517362	52560253	0.0835823452936551	95	0.0629058024160219	0.710098710216891	981	0.237624277851687	2	2	0	-6.73893549394842
"chr19"	52560883	52629081	0.0828064728773987	105	0.0373075648576049	0.643452105417993	1497	0.197922714851876	2	2	0	-6.73643881559155
"chr19"	52629892	52631981	0.336768402280715	17	0.134791751144017	1.29896335164652	59	0.510304333281377	6	4	2	-6.73480336277127
"chr19"	52632642	52671467	0.0819931932483413	44	0.0338708762497831	0.661257652666429	847	0.179338915104299	2	2	0	-6.73544804869208
"chr19"	52672749	52794090	0.0766048807943526	167	0.0338022220742372	0.692867087163655	2652	0.203564916338362	2	2	0	-6.74738938247154
"chr19"	52794513	52912508	0.0884502456302182	101	0.0685187536661343	0.661719802710291	2508	0.1691340666057	2	2	0	-6.74341165011352
"chr19"	52915302	52916294	0.34050661604825	28	0.0576563781077856	0.77852918812902	56	0.187478455905129	6	4	2	-6.74518668471967
"chr19"	52922201	53043603	0.0800971995625048	130	0.0361896416257717	0.681507264168501	2595	0.183480917527353	2	2	0	-6.73892860652922
"chr19"	53043686	53192859	0.0892816363922035	163	0.0591310829051704	0.65280459305106	3167	0.191554768553841	2	2	0	-6.74796580248835
"chr19"	53193051	53300320	0.0763677257577612	188	0.0386342455899134	0.695072414423562	2387	0.214243239213891	2	2	0	-6.74559067280914
"chr19"	53300372	53373816	0.0900077252631259	103	0.0338317721438937	0.641419029706126	1610	0.200712029074984	2	2	0	-6.78509916212911
"chr19"	53373975	53478432	0.0747968820406061	237	0.0354366288800248	0.742002697852418	2382	0.262832492452938	2	2	0	-6.76301030526355
"chr19"	53480457	53493513	0.0775567711410138	32	0.0323088516533982	0.631860027157874	302	0.220111350733042	2	2	0	-6.73656259700103
"chr19"	53493925	53539198	0.322397371557566	98	0.0444932804955682	1.83387885214852	1028	0.402968054298023	10	7	3	-6.83188544831809
"chr19"	53539459	53599027	0.0785877633915987	80	0.0661583447667676	0.67202593894699	1315	0.209535560572534	2	2	0	-6.73449362618486
"chr19"	53599227	53623499	0.0855368229126367	39	0.055277230391275	0.682599714218525	549	0.219487479687066	2	2	0	-6.73990748799809
"chr19"	53623666	53672329	0.076653267184533	68	0.0318801909646697	0.706841324497867	1067	0.224091439225112	2	2	0	-6.74422918278109
"chr19"	53673403	53713701	0.0729465524779851	81	0.028734276430342	0.627463604114967	917	0.214980591012987	2	2	0	-6.76950509206365
"chr19"	53713754	53763187	0.0764171043641757	88	0.0285509956418705	0.749967538326709	1103	0.245555337079967	2	2	0	-6.75323908556809
"chr19"	53763219	53777545	0.0880105708791941	56	0.0365374563193131	0.590882603806232	350	0.238763538623838	2	2	0	-6.76292794568664
"chr19"	53777842	54934053	0.347409348884396	1409	0.0525677917137454	1.85027792740618	20492	0.367319861581097	6	4	2	-6.75861529180203
"chr19"	54935154	56344122	0.331947497254449	1586	0.0504418284996033	1.90918033284338	30241	0.381873576153205	6	4	2	-6.81636385745264
"chr19"	56344632	56411379	0.0785613268737858	49	0.0291626187667249	0.660070843639907	1347	0.173660676195744	2	2	0	-6.7350456787031
"chr19"	56446442	56597004	0.337127630585456	109	0.0522752961915379	1.37901726786481	3175	0.624303113789021	6	4	2	-6.75326582571666
"chr19"	56618845	58604957	0.456480526485832	2284	0.042874831325775	1.19518805528019	42567	0.215847814128665	4	2	2	-6.74718312081051
"chr20"	61430	67015	0.365140322624926	106	0.084758050554932	0.616358721698008	258	0.188067976968513	3	2	1	-6.7624334840839
"chr20"	68303	227248	0.0728103397558017	57	0.0262730743555113	0.648206789325322	3262	0.141716859957881	2	2	0	-6.77771506560037
"chr20"	227262	583278	0.0876565681517668	411	0.0560566878444657	0.644557863389093	7748	0.184777988878937	2	2	0	-6.74426426057891
"chr20"	588643	802331	0.0752780464750842	270	0.0395295193447663	0.674781709217939	4646	0.194064543114248	2	2	0	-6.74768512905379
"chr20"	802739	932610	0.085696646473857	136	0.0483001232536531	0.654594008229974	2796	0.175074150568762	2	2	0	-6.74171062613807
"chr20"	932698	1026958	0.079326875317186	147	0.0323775529661069	0.680361841806188	2079	0.200353732414852	2	2	0	-6.73688986768509
"chr20"	1028589	1442156	0.0821973026726376	442	0.0386193496356671	0.656039561543049	8836	0.181520687897801	2	2	0	-6.73646661113399
"chr20"	1443134	1813696	0.073799944620551	388	0.0521382123886241	0.666454751553715	7341	0.200655768684345	2	2	0	-6.74644578201164
"chr20"	1815815	2068452	0.0884380992947892	145	0.0434414522100141	0.634271193108392	5309	0.150019736556958	2	2	0	-6.75814220439911
"chr20"	2069375	2239664	0.0715311802103158	154	0.0352103366086059	0.669945853460802	3647	0.176582258480333	2	2	0	-6.77162123453219
"chr20"	2240647	2808251	0.0840518977879312	619	0.0514789234785029	0.657874090721239	12250	0.178551550807605	2	2	0	-6.73979475863822
"chr20"	2810599	3152182	0.0772521766393647	255	0.0552286495969046	0.685365688107238	7219	0.177542743883744	2	2	0	-6.75621495283318
"chr20"	3153441	3460722	0.0853884539955997	468	0.0494227637665396	0.649295524441891	6822	0.198762108096104	2	2	0	-6.74020686226889
"chr20"	3464489	3547237	0.0744306906891967	91	0.0318068076969855	0.70039743956606	1779	0.199688235517966	2	2	0	-6.75927595002293
"chr20"	3547719	3681625	0.0827212664648938	171	0.0317437733778266	0.645748287683128	2915	0.182678367443971	2	2	0	-6.73742527898722
"chr20"	3684229	3925083	0.0715807507541405	171	0.0284989501855543	0.682631923076808	5135	0.166420804976989	2	2	0	-6.80011316166843
"chr20"	3925294	4106547	0.0809192848205042	236	0.0468914059161369	0.699957704560442	3914	0.20452531868567	2	2	0	-6.74941304906154
"chr20"	4106935	4481730	0.0793724003880035	318	0.0413341150494434	0.655246060423051	7973	0.17143012202607	2	2	0	-6.7344487394052
"chr20"	4482641	4892240	0.0724969089445811	433	0.0403015095155596	0.671781123234369	8806	0.186228236742899	2	2	0	-6.76391783966091
"chr20"	4898335	5182617	0.0829400704253956	173	0.0543313409506016	0.688063748179794	5991	0.165471290984152	2	2	0	-6.75847584495786
"chr20"	5184499	5493625	0.0944902668467031	232	0.0609204658626273	0.649254390279643	6558	0.170031045889328	2	2	0	-6.76684917781355
"chr20"	5493650	5601529	0.073727548371128	136	0.0344057520397459	0.673203793467997	2361	0.199023445187383	2	2	0	-6.75554807592651
"chr20"	5606690	7214643	0.0780214949376944	982	0.0390971214605701	0.652335641400619	33735	0.160972305018945	2	2	0	-6.73724716027242
"chr20"	7222329	7460945	0.0912958910598257	148	0.0591820665979376	0.614400883399028	4937	0.151434078512355	2	2	0	-6.77126037799523
"chr20"	7461193	7489935	0.0716333580487196	91	0.027913445497832	0.69146860659131	689	0.235664362773757	2	2	0	-6.78790624194905
"chr20"	7490490	7558647	0.0884198485342464	68	0.0373899908200127	0.620815458210076	1464	0.186364619643851	2	2	0	-6.76524790565763
"chr20"	7560633	7682085	0.0704248463561374	119	0.0324332079104062	0.666490893907179	2602	0.187458203588326	2	2	0	-6.78679060912865
"chr20"	7682916	7760150	0.0985644263799837	79	0.0575749655963507	0.611499155842883	1647	0.163740481422076	2	2	0	-6.80018343348767
"chr20"	7760722	7859752	0.0725190262996569	203	0.0293320892170237	0.690514908118198	2225	0.214901109464522	2	2	0	-6.77735178985754
