Hugo_Symbol	100-PM-064_LCM3
NEUROD6	0.28
AC005090.1	0.28
ITPRID1	0.28
PPP1R17	0.28
PDE1C	0.28
SNX2P2	0.28
AC018637.1	0.28
AC018641.1	0.28
SLC25A5P5	0.28
LSM5	0.28
AVL9	0.28
DPY19L1P1	0.28
ZNRF2P1	0.28
MIR550A2	0.28
MIR550B2	0.28
AC018645.3	0.28
LINC00997	0.28
AC018645.1	0.28
AC018645.2	0.28
DPY19L1P2	0.28
AC018648.1	0.28
KBTBD2	0.28
RP9P	0.28
AC083863.1	0.28
FKBP9	0.28
RNU6-388P	0.28
NT5C3A	0.28
RPS29P14	0.28
RN7SL505P	0.28
RP9	-0.4683
BBS9	-0.6599
AC074338.1	-0.6599
RNA5SP229	-0.6599
AC007312.1	-0.6599
AC006195.1	-0.6019
AC008080.1	0.2449
AC008080.2	0.2449
AC008080.4	0.2449
AC008080.3	0.2449
BMPER	0.2449
AC007350.1	0.2449
AC009262.1	0.2449
RNU6-438P	0.2449
NPSR1-AS1	0.2449
NPSR1	0.2449
RPL7P31	0.2449
NCAPD2P1	0.2449
RN7SL132P	0.2449
AC004788.1	0.2449
DPY19L1	0.2449
MIR548N	0.2449
AC005400.1	0.2449
DPY19L2P1	0.2449
S100A11P2	0.2449
TBX20	0.2449
AC009531.1	0.2449
AC007652.3	0.2449
AC007652.2	0.2449
AC007652.1	0.2449
AC018647.3	0.2449
HERPUD2	0.2449
AC018647.2	0.2449
AC018647.1	0.2449
SEPTIN7-AS1	0.2449
AC007551.1	0.2449
SEPTIN7	0.2449
AC007551.2	0.2449
RNU6-1085P	0.3723
AC087072.2	0.2416
SEPTIN7P3	0.2416
AC087072.1	0.2416
AC083864.5	0.2416
AC083864.2	0.2416
AC083864.4	0.2416
AC083864.1	0.2416
AC083864.3	0.2416
MARK2P13	0.2416
AC078841.1	0.2416
EEPD1	0.2416
AC007327.1	0.2416
AC007327.2	0.2416
AC006960.2	0.2416
AC006960.4	0.2416
KIAA0895	0.2416
AC006960.1	0.2416
ANLN	0.2416
AC006960.3	0.2416
AOAH	0.2416
AOAH-IT1	0.2416
AC007349.4	0.2416
AC007349.1	0.2416
AC007349.3	0.2416
NPM1P18	0.2416
AC007349.2	0.2416
ELMO1	0.2416
MIR1200	0.2416
ELMO1-AS1	0.2416
RPS17P13	0.2416
RNU6-565P	0.2416
RPS10P14	0.2416
AC078843.1	0.2416
AC078843.2	0.2416
NECAP1P1	0.2416
GPR141	0.2416
EPDR1	0.2416
GPR141BP	0.2416
AC018634.1	0.2416
NME8	0.2416
SFRP4	0.2416
STARD3NL	0.2416
TRGC2	0.2416
TRGJ2	0.2416
TRGJP2	0.2416
TRGC1	0.2416
TRGJ1	0.2416
TRGJP	0.2416
TRGJP1	0.2416
TRGV11	0.2416
TRGVB	0.2416
TRGV10	0.2416
AC006033.1	0.2416
TRGV9	0.2416
TRGVA	0.2416
AC006033.2	0.2416
TRGV8	0.2416
TRGV7	0.2416
TRGV6	0.2416
TRG-AS1	0.2416
TRGV5P	0.2416
TRGV5	0.2416
TRGV4	0.2416
TRGV3	0.2416
TRGV2	0.2416
TRGV1	0.2416
AMPH	0.2416
RN7SL83P	0.2416
KRT8P20	0.2416
FAM183BP	0.2416
VPS41	-0.6314
POU6F2	0.248
POU6F2-AS2	0.248
SNORA20B	0.248
POU6F2-AS1	0.248
AC011290.1	0.248
YAE1	0.248
AC011290.2	0.248
AC004837.3	0.248
AC004837.1	0.248
AC004837.4	0.248
RALA	0.248
AC004837.2	0.248
LINC00265	0.248
RNU6-719P	0.248
AC004987.4	0.248
CICP22	0.248
AC004987.3	0.248
AC004987.1	0.248
AC004987.2	0.248
RWDD4P2	0.248
RN7SL496P	0.248
AC072061.1	0.248
CDK13	0.248
AC006023.3	0.248
AC006023.2	0.248
MPLKIP	0.248
AC006023.1	0.248
SUGCT	0.248
THUMPD3P1	0.248
AC004988.1	0.248
AC005160.1	0.248
LINC01450	0.248
LINC01449	0.248
INHBA	0.248
INHBA-AS1	0.248
GLI3	0.248
HMGN2P30	0.248
LINC01448	0.248
TCP1P1	0.248
AC010132.1	0.248
AC010132.4	0.248
C7orf25	0.248
AC010132.3	0.248
PSMA2	0.248
AC010132.2	0.248
MRPL32	0.248
AC005537.2	0.248
AC005537.1	0.248
HECW1	0.248
HECW1-IT1	0.248
MIR3943	0.248
RNU7-35P	0.248
RNU6-575P	0.248
AC004692.2	0.248
AC004692.1	0.248
LUARIS	0.248
STK17A	0.248
COA1	0.248
BLVRA	0.248
AC005189.1	0.248
MRPS24	0.248
URGCP-MRPS24	0.248
URGCP	0.248
TUBG1P	0.248
UBE2D4	0.248
POLR2J4	0.248
AC004951.4	0.248
AC004951.3	0.248
AC004951.2	0.248
SPDYE1	0.248
AC004951.1	0.248
AC017116.2	0.248
RASA4CP	0.248
LINC00957	0.248
DBNL	0.248
MIR6837	0.248
PGAM2	0.248
AC017116.1	0.248
POLM	0.248
MIR6838	0.248
AEBP1	0.248
MIR4649	0.248
POLD2	0.248
RNA5SP230	0.248
MYL7	0.248
GCK	0.248
YKT6	0.248
CAMK2B	0.248
AC004453.2	0.248
NUDCD3	0.248
AC004453.1	0.248
RNU6-1097P	0.248
AC004938.1	0.248
NPC1L1	0.248
DDX56	0.248
TMED4	0.248
AC004938.2	0.248
AC011894.1	0.248
OGDH	0.248
ZMIZ2	0.248
AC013436.1	0.248
PPIA	0.248
H2AZ2	0.248
LINC01952	0.248
PURB	0.248
MIR4657	0.248
AC004854.2	0.248
AC004854.1	0.248
AC004847.1	0.248
MYO1G	0.248
SNHG15	0.248
SNORA9	0.248
CCM2	0.248
NACAD	0.248
TBRG4	0.248
SNORA5A	0.248
SNORA5C	0.248
SNORA5B	0.248
RAMP3	0.248
AC073968.2	0.248
AC073968.1	0.248
ELK1P1	0.248
AC073325.1	0.248
AC073325.2	0.248
ADCY1	0.248
SEPTIN7P2	0.248
GTF2IP13	0.248
RNU6-241P	0.248
CICP20	0.248
AC096582.1	0.248
AC096582.2	0.248
RNU6-326P	0.248
CCDC201	0.248
IGFBP1	0.248
IGFBP3	0.248
AC073115.2	0.248
AC073115.1	0.248
FTLP15	0.248
TTC4P1	0.248
ZNF619P1	0.248
AC023669.1	0.248
AC023669.2	0.248
AC004869.2	0.248
AC004869.1	0.248
HMGN1P19	0.248
AC011294.1	0.248
EPS15P1	0.248
AC004870.4	0.248
AC004870.2	0.248
AC004870.3	0.248
MRPL42P4	0.248
AC004870.1	0.248
AC087175.1	0.248
TNS3	0.248
LINC01447	0.248
C7orf65	0.248
PKD1L1	0.248
LINC00525	0.248
C7orf69	0.248
AC069282.1	0.248
HUS1	0.248
SUN3	0.248
C7orf57	0.248
UPP1	0.248
ABCA13	0.248
AC091770.1	0.248
LINC02838	0.248
AC004899.1	0.248
AC004899.2	0.248
GDI2P1	0.248
CDC14C	0.248
AC091730.1	0.248
DDX43P2	0.248
AC092448.1	0.248
AC093775.1	0.248
VWC2	0.248
ZPBP	0.248
GNL2P1	0.248
AC034148.1	0.248
SPATA48	0.248
AC020743.1	0.248
AC020743.2	0.248
AC020743.3	0.248
IKZF1	0.248
AC124014.1	0.248
RNU6-1091P	0.248
FIGNL1	0.248
DDC	0.248
DDC-AS1	0.248
GRB10	0.248
AC005153.1	0.248
AC004920.1	0.248
AC009296.1	0.248
AC004830.2	0.248
AC004830.1	0.248
COBL	0.248
RPL7L1P2	0.248
CICP17	0.248
AC012441.2	0.248
AC012441.1	0.248
AC005999.2	0.248
ROBO2P1	0.248
AC005999.1	0.248
RN7SL292P	0.248
AC006478.1	0.248
AC006478.2	0.248
AC079763.1	0.248
AC006320.1	0.248
AC006459.1	0.248
SGO1P2	0.248
AC074397.1	0.248
POM121L12	0.248
HAUS6P1	0.248
RNF138P2	0.248
RNU1-14P	0.248
RN7SKP218	0.248
AC009468.2	0.248
AC009468.1	0.248
LINC01446	0.248
RNU2-29P	0.248
RAC1P9	0.248
AC074348.1	0.248
HAUS6P3	0.248
LINC02854	0.248
AC092848.2	0.248
AC092848.1	0.248
LINC01445	0.248
SLC25A5P3	0.248
VSTM2A	0.248
VSTM2A-OT1	0.248
AC011228.1	0.248
RNU6-1125P	0.248
RPL31P35	0.248
AC011228.3	0.248
AC011228.2	0.248
SEC61G	0.248
AC074351.1	0.248
AC006971.1	-0.5465
EGFR	0.2539
EGFR-AS1	0.2539
ELDR	0.2539
AC073324.1	0.2539
CALM1P2	0.2539
AC073347.1	0.2539
LANCL2	0.2539
VOPP1	0.2539
AC099681.1	0.2539
AC099681.3	0.2539
AC099681.2	0.2539
CDC42P2	0.2539
TUBBP6	0.2539
AC091812.1	0.2539
FKBP9P1	0.2539
RNU6-389P	0.2539
AC091812.3	0.2539
SUMO2P3	0.2539
CICP11	0.2539
AC091812.4	0.2539
AC091812.2	0.2539
PSPHP1	0.2539
RNU6-1126P	0.2539
SEPTIN14	0.2539
AC092647.4	0.2539
CICP12	0.2539
AC092647.3	0.2539
AC092647.1	0.2539
AC092647.2	0.2539
AC092647.5	0.2539
ZNF713	0.2539
NIPSNAP2	0.2539
MRPS17	0.2539
PSPH	0.2539
CCT6A	0.2539
SNORA22B	0.2539
SNORA15	0.2539
SUMF2	0.2539
PHKG1	0.2539
CHCHD2	0.2539
NUPR2	0.2539
AC006970.1	0.2539
AC006970.2	0.2539
AC006970.3	0.2539
CCNJP1	0.2539
AC073136.1	0.2539
AC073136.2	0.2539
AC093392.1	0
RNU6-1335P	0.1931
SEPTIN14P24	0.1931
CICP8	0.1931
AC093392.2	0.1931
RNU6-1052P	0.1931
AC092423.1	0.1931
AC092447.7	0.1931
AC092447.10	0.1931
AC092447.4	0.1931
RBM22P3	0.1931
AC092447.8	0.1931
NMD3P2	0.1931
AC092447.3	0.1931
AC092447.5	0.1931
VN1R25P	0.1931
AC092447.2	0.1931
AC092447.6	0.1931
AC092447.1	0.1931
AC092447.9	0.1931
AC095038.5	0.1931
TRIM60P16	0.1931
AC095038.1	0.1931
AC095038.4	0.1931
AC095038.2	0.1931
AC095038.3	0.1931
AC118758.2	0.1931
AC118758.3	0.1931
AC118758.1	0.1931
AC069152.1	0.1931
MIR4283-1	0.1931
TNRC18P3	0.1931
SLC29A4P1	0.1931
PHKG1P4	0.1931
AC122133.1	0.1931
ZNF479	0.1541
AC099654.15	0.1541
AC099654.2	0.1541
AC099654.6	0.1541
AC099654.12	0.1541
AC099654.7	0.1541
MTCO3P10	0.1541
AC099654.5	0.1541
MTND4LP32	0.1541
MTND4P4	0.1541
MTND5P6	0.1541
MTND6P29	0.1541
MTCYBP29	0.1541
GUSBP10	0.1541
MTND1P4	0.1541
MTND2P6	0.1541
AC099654.3	0.1541
AC099654.11	0.1541
AC099654.9	0.1541
AC099654.8	0.1541
MTCO3P4	0.1541
AC099654.13	0.1541
AC099654.10	0.1541
MTND4P5	0.1541
MTND5P7	0.1541
AC099654.14	0.1541
MTCYBP5	0.1541
GUSBP12	0.1541
AC099654.1	0.1541
RNU7-157P	0.1541
AC099654.16	0.1541
AC099654.4	0.1541
AC237221.2	0.1541
AC237221.1	0.1541
MIR3147	0.1541
VN1R28P	0.1541
SAPCD2P2	0.1541
ZNF716	0.1541
AC092175.1	0.1541
NCOR1P3	0.1541
AC064862.6	0.1541
AC064862.7	0.1541
BSNDP4	0.1541
AC064862.1	0.1541
AC064862.5	0.1541
AC064862.2	0.1541
AC064862.4	0.1541
AC064862.3	0.1541
AC023141.4	0.1541
AC023141.8	0.1541
AC023141.5	0.1541
AC023141.12	0.1541
AC023141.2	0.1541
AC023141.9	0.1541
AC023141.11	0.1541
AC023141.3	0.1541
AC023141.1	0.1541
AC023141.10	0.1541
AC023141.6	0.1541
AC023141.7	0.1541
AC023141.13	0.1541
AC128676.1	0.244
RNU6-417P	0.1623
AC069285.2	0.2676
AC069285.3	0.2676
ZNF90P3	0.2676
SAPCD2P4	0.2676
SEPTIN14P1	0.2676
AC069285.1	0.2676
AC092001.1	0.2676
PHKG1P1	0.2676
AC006455.8	0.2676
SEPTIN7P4	0.2676
AC006455.7	0.2676
ZNF733P	0.2676
AC006455.1	0.2676
ARAFP3	0.2676
AC006455.6	0.2676
AC006455.5	0.2676
AC006455.2	0.2676
AC006455.3	0.2676
AC006455.4	0.2676
VN1R31P	0.2676
VN1R32P	0.2676
AC073188.3	0.2676
AC073188.4	0.2676
AC073188.2	0.2676
AC073188.1	0.2676
AC073188.5	0.2676
AC073188.6	0.2676
SLC25A1P2	0.2676
VN1R33P	0.2676
ARAFP2	0.2676
ZNF734P	0.2676
AC006457.1	0.2676
SEPTIN7P5	0.2676
PHKG1P2	0.2676
SLC29A4P2	0.2676
TNRC18P2	0.2676
MIR4283-2	0.2676
AC006015.1	0.2676
AC079355.1	0.2676
CICP24	0.2676
AC079355.2	0.2676
AC092634.5	0.2676
AC092634.2	0.2676
AC092634.4	0.2676
GABPAP	0.2676
LINC02848	0.2676
NMD3P1	0.2676
AC092634.3	0.2676
AC092634.8	0.2676
SLC25A1P3	0.2676
VN1R34P	0.2676
ARAFP1	0.2676
AC092634.7	0.2676
VN1R35P	0.2676
VN1R36P	0.2676
AC092634.1	0.2676
AC092634.6	0.2676
AC115220.1	0.2676
LINC01005	0.2676
AC115220.3	0.2676
AC115220.2	0.2676
ZNF727	0.2676
TRIM60P17	0.2676
GUSBP6	0.2676
MTND4P2	0.2676
MTND4LP2	0.2676
MTND3P2	0.2676
MTCO3P8	0.2676
MTATP6P18	0.2676
MTCO2P8	0.2676
MTCO1P8	0.2676
MTND2P4	0.2676
MTND1P2	0.2676
AC091685.1	0.2676
AC091685.2	0.2676
VN1R37P	0.2676
VN1R38P	0.2676
SAPCD2P1	0.2676
ZNF735	0.2676
ZNF679	0.2676
AC073270.1	0.2676
ZNF736	0.2676
TRIM60P18	0.2676
AC073270.2	0.2676
AC022202.1	0.2676
YWHAEP1	0.2676
VN1R40P	0.2676
ZNF680P1	0.2676
HNRNPCP7	0.2676
ZNF680	0.2676
BNIP3P42	0.2676
AC016769.3	0.2676
AC016769.1	0.2676
AC016769.2	0.2676
AC016769.4	0.2676
AC016769.5	0.2676
AC016769.6	0.2676
ZNF107	0.2676
BNIP3P11	0.2676
MIR6839	0.2676
AC091799.1	0.2676
AC073349.3	0.2676
ZNF138	0.2676
AC073349.4	0.2676
AC073349.2	0.2676
SEPHS1P1	0.2676
EEF1DP4	0.2676
AC073349.5	0.2676
ZNF273	0.2676
AC073349.1	0.2676
VN1R42P	0.2676
MTDHP1	0.2676
AC073210.3	0.2676
ZNF117	0.2676
ERV3-1	0.2676
RNU6-1229P	0.2676
CCT6P3	0.2676
AC073210.2	0.2676
SNORA22C	0.2676
SNORA15B-1	0.2676
AC073210.1	0.2676
GTF2IP14	0.2676
INTS4P1	0.2676
AC104073.2	0.2676
AC104073.1	0.2676
AC104073.4	0.2676
AC104073.3	0.2676
RSL24D1P3	0.2676
AC092685.1	0.2676
ZNF92	0.2676
AC114501.3	0.2676
AC114501.1	0.2676
AC114501.2	0.2676
AC104057.1	0.2676
AC073107.1	0.2676
INTS4P2	0.2676
CCT6P1	0.2676
SNORA22	0.2676
SNORA15B-2	0.2676
AC073107.2	0.2676
GTF2IP5	0.2676
RNU6-912P	0.2676
AC093582.1	0.2676
RNU6-973P	0.2676
VKORC1L1	0.2676
GUSB	0.2676
AC073261.1	0.2676
AC068533.2	0.2676
AC068533.1	0.2676
ASL	0.2676
AC068533.4	0.2676
CRCP	0.2676
AC068533.3	0.2676
TPST1	0.2676
RNU6-313P	0.2676
LINC00174	0.2676
GTF2IP9	0.2676
SKP1P1	0.2676
AC008267.2	0.2676
AC008267.4	0.2676
AC008267.8	0.2676
AC008267.6	0.2676
AC008267.7	0.2676
AC008267.5	0.2676
AC008267.1	0.2676
AC008267.3	0.2676
AC006001.3	0.2676
AC006001.4	0.2676
SAPCD2P3	0.2676
AC006001.1	0.2676
RPL35P5	0.2676
KCTD7	0.2676
AC027644.4	0.2676
AC006001.2	0.2676
RABGEF1	0.2676
AC027644.3	0.2676
AC027644.2	0.2676
GTF2IRD1P1	0.2676
AC027644.1	0.2676
GTF2IP23	0.2676
RNU6-1254P	0.2676
LINC02604	0.2676
AC073335.1	0.2676
AC073335.2	0.2676
TMEM248	0.2676
RN7SL43P	0.2676
SBDS	0.2676
TYW1	0.2676
AC073089.1	0.2676
MIR4650-1	0.2676
SPDYE21P	0.2676
PMS2P4	0.2676
AC006480.1	0.2676
STAG3L4	0.2676
AC006480.2	0.2676
AC006480.3	0.2676
MTATP6P21	0.2676
MTCO3P41	0.2676
AC005482.1	0.2676
AC092648.1	0.2676
AC092637.1	0.2676
AC006013.1	0.2676
MTCO1P57	0.2676
AC093655.1	0.2285
AC093655.2	0.2285
MTND4P3	0.2285
AC004910.1	0.2285
RNA5SP231	0.2285
AC104688.1	0.2285
RNU6-832P	0.2285
AC069280.2	0.2285
AC092100.1	0.2285
AC069280.1	0.2285
MTCO2P25	0.2285
MTCO1P25	0.2285
RNU6-229P	0.2285
AC004966.1	0.2285
CT66	0.2285
AUTS2	0.2285
AC073873.1	0.2285
GALNT17	0.2285
MIR3914-1	0.2285
MIR3914-2	0.2285
RN7SKP75	0.2285
CALN1	0.2285
RNA5SP232	0.2285
AC005011.1	0.2285
ABCF2P2	0.2285
TYW1B	0.2285
MIR4650-2	0.2285
AC211469.2	0.2285
AC211469.1	0.2285
RN7SL377P	0.2285
SBDSP1	0.2285
RN7SL625P	0.2285
SPDYE7P	0.2285
POM121	0.2285
AC211476.4	0.2285
NSUN5P2	0.2285
AC211476.12	0.2285
TRIM74	0.2285
STAG3L3	0.2285
AC211476.3	0.2285
AC211476.9	0.2285
PMS2P7	0.2285
AC211476.2	0.2285
SPDYE8P	0.2285
AC211476.5	0.2285
AC211476.6	0.2285
AC211476.11	0.2285
AC211476.8	0.2285
SPDYE11	0.2285
AC211476.10	0.2285
AC211476.7	0.2285
SPDYE9P	0.2285
PMS2P6	0.2285
AC211476.1	0.2285
SPDYE10P	0.2285
GTF2IP4	0.2285
PHBP5	0.2285
NCF1B	0.2285
GTF2IRD2P1	0.2285
POM121B	0.2285
NSUN5	0.2285
TRIM50	0.2285
AC211485.1	0.2285
FKBP6	0.2285
RNU6-1080P	0.2285
AC005049.1	0.2285
FZD9	0.2285
BAZ1B	0.2285
RNU6-1198P	0.2285
BCL7B	0.2285
TBL2	0.2285
MLXIPL	0.2285
AC005089.1	0.2285
VPS37D	0.2285
DNAJC30	0.2285
BUD23	0.2285
STX1A	0.2285
MIR4284	0.2285
RN7SL265P	0.2285
ABHD11-AS1	0.2285
ABHD11	0.2285
CLDN3	0.2285
CLDN4	0.2285
METTL27	0.2285
TMEM270	0.2285
AC099398.1	0.2285
ELN	0.2285
ELN-AS1	0.2285
LIMK1	0.2285
EIF4H	-0.5406
MIR590	-0.5406
LAT2	-0.5406
RFC2	-0.5406
AC005081.1	-0.5406
CLIP2	-0.5406
GTF2IRD1	-0.5406
RNA5SP233	-0.5406
AC211433.2	0.3784
AC211433.3	0.3784
GTF2I	0.3784
AC211433.1	0.3784
PHBP15	0.3784
NCF1	0.3784
GTF2IRD2	0.3784
STAG3L2	0.3784
PMS2P5	0.3784
AC211424.1	0.3784
SPDYE12P	0.3784
CASTOR2	0.3784
RCC1L	0.3784
AC245150.1	0.3784
GTF2IRD2B	0.3784
NCF1C	0.3784
GTF2IP1	0.3784
PHBP6	0.3784
AC211486.9	0.3784
AC211486.4	0.3784
AC211486.7	0.3784
AC211486.11	0.3784
PMS2P10	0.3784
AC211486.5	0.3784
AC211486.12	0.3784
AC211486.6	0.3784
AC211486.3	0.3784
AC211486.10	0.3784
PMS2P2	0.3784
AC211486.2	0.3784
STAG3L1	-0.4674
AC211486.8	0.3784
AC211486.1	-0.4674
TRIM73	-0.4674
NSUN5P1	-0.4674
POM121C	-0.4674
AC211429.2	-0.4674
SPDYE5	-0.4674
PMS2P3	-0.4674
AC211429.1	-0.4674
HIP1	-0.4674
AC004491.1	0.3583
CCL26	0.3583
CCL24	0.3583
AC005102.1	0.3583
RHBDD2	0.3583
POR	0.3583
MIR4651	0.3583
RPL7L1P3	0.3583
SNORA14A	0.3583
TMEM120A	0.3583
STYXL1	0.3583
AC006330.1	0.3583
MDH2	0.3583
AC005077.4	0.3583
RNU6-863P	0.3583
GTF2IP7	0.3583
AC005077.2	0.3583
AC005077.1	0.3583
AC005077.3	0.3583
SRRM3	0.3583
HSPB1	0.3583
YWHAG	0.3583
PPIAP81	0.3583
SSC4D	0.3583
ZP3	0.3583
DTX2	0.3583
FDPSP2	0.3583
AC005522.1	0.3583
UPK3B	0.3583
AC004980.5	0.3583
AC004980.4	0.3583
AC004980.3	0.3583
SPDYE16	0.3583
AC004980.1	0.3583
POMZP3	0.3583
AC004980.2	0.3583
AC006972.1	0.3583
AC007003.1	0.3583
DTX2P1-UPK3BP1-PMS2P11	0.3583
AC114737.4	0.3583
FDPSP7	0.3583
AC114737.3	0.3583
AC114737.2	0.3583
DTX2P1	0.3583
UPK3BP1	0.3583
PMS2P11	0.3583
AC114737.1	0.3583
SPDYE17	0.3583
PMS2P9	0.3583
AC007000.1	0.3583
AC007000.4	0.2639
SPDYE18	0.3583
AC007000.3	0.3583
FAM185BP	0.2639
AC007000.2	0.2639
CCDC146	0.2639
FGL2	0.2639
AC098851.1	0.2639
GSAP	0.2639
AC004921.1	0.2639
GCNT1P5	0.2639
AC004921.2	0.2639
PTPN12	0.2639
APTR	0.2639
RSBN1L	0.2639
TMEM60	0.2639
PHTF2	0.2639
AC073520.1	0.2639
AC004990.1	0.2639
MAGI2	0.2639
AC004808.2	0.2639
AC004808.1	0.2639
RPL13AP17	0.2639
AC006043.1	0.2639
AC007237.1	0.2639
MAGI2-AS1	0.2639
MAGI2-AS2	0.2639
RNU6-337P	0.2639
AC006355.1	0.2639
AC006355.2	0.2639
AC074024.1	0.2639
RNU6-530P	0.2639
AC004945.1	0.2639
MAGI2-AS3	0.2639
NUP35P2	0.2639
RNA5SP234	0.2639
AC073048.1	0.2639
GNAI1	0.2639
RNU6-849P	0.2639
RPL10P11	0.2639
RN7SL869P	0.2639
AC003988.1	0.2639
AC004862.1	0.2639
RN7SL35P	0.2639
CD36	0.2639
SNRPBP1	0.2639
GNAT3	0.2639
AC073850.1	0.2639
SEMA3C	0.2639
AC004972.1	0.2639
AC005008.2	0.2639
AC005008.1	0.2639
AC004866.1	0.2639
AC004866.2	0.2639
EIF4EP4	0.2639
AC008163.1	0.2639
DDX43P3	0.2639
HGF	0.2639
CACNA2D1	-0.7357
CACNA2D1-AS1	-0.6656
MTHFD2P5	0.2634
AC004006.1	0.2634
PCLO	0.2634
RNA5SP235	0.2634
AC079799.1	0.2634
SEMA3E	0.2634
AC079799.2	0.2634
AC079987.1	0.2634
RAD23BP2	0.2634
SEMA3A	0.2634
RPL7P30	0.2634
AC003984.1	0.2634
AC093716.1	0.2634
HMGN2P11	0.2634
AC074183.2	0.2634
AC074183.1	0.2634
HNRNPA1P8	0.2634
SEMA3D	0.2634
HSPA8P16	0.2634
DYNLL1P7	0.2634
LINC00972	0.2634
AC092013.1	0.2634
SOCS5P1	0.2634
GRM3	0.2634
AC005009.1	0.2634
GRM3-AS1	0.2634
KIAA1324L	0.2634
AC004023.1	0.2634
AC005076.2	0.2634
DMTF1	0.2634
AC005076.3	0.2634
TMEM243	0.2634
AC005076.1	0.2634
TP53TG1	0.2634
AC005045.1	0.2634
AC005045.2	0.2634
CROT	0.2634
ABCB4	0.2634
ABCB1	0.2634
HNRNPA1P9	0.2634
RUNDC3B	0.2634
SLC25A40	0.2634
DBF4	0.2634
ADAM22	0.2634
SRI	0.2634
AC003991.2	0.2634
AC003991.1	0.2634
STEAP4	0.2634
AC002069.2	0.2634
EIF4A1P13	0.2634
AC002069.1	0.2634
AC002069.4	0.2634
AC002069.3	0.2634
KPNA2P2	0.2634
PQLC1P1	0.2634
EEF1A1P28	0.2634
AC002127.1	0.2634
ZNF804B	0.2634
TEX47	0.2634
AC002383.1	0.2634
RNU6-274P	0.2634
STEAP2-AS1	0.2634
AC004969.1	0.2634
DPY19L2P4	0.2634
STEAP1	0.2634
STEAP2	0.2634
CFAP69	0.2634
AC002064.1	0.2634
AC002064.3	0.2634
AC002064.2	0.2634
FAM237B	0.2634
GTPBP10	0.2634
AC002064.4	0.2634
CLDN12	0.2634
AC006153.1	0.2634
CDK14	0.2634
AC002456.2	0.2634
AC002456.1	0.2634
TVP23CP1	0.2634
AC002458.1	0.2634
PTP4A1P3	0.2634
FZD1	0.2634
AC079760.2	0.2634
NIPA2P1	0.2634
AC079760.1	0.2634
AC000058.1	0.2634
MTERF1	0.2634
AC003086.1	0.2634
AKAP9	0.2634
CYP51A1	0.2634
AC000120.3	0.2634
AC000120.4	0.2634
CYP51A1-AS1	0.2634
LRRD1	0.2634
KRIT1	0.2634
AC000120.2	0.2634
AC000120.1	0.2634
MIR1285-1	0.2634
ANKIB1	0.2634
TMBIM7P	0.2634
AC007566.2	0.2634
GATAD1	0.2634
AC007566.1	0.2634
ERVW-1	0.2634
PEX1	0.2634
RBM48	0.2634
AC005156.1	0.2634
FAM133B	0.2634
CDK6	0.2634
AC000065.2	0.2634
AC000065.1	0.2634
RNU6-10P	0.2634
CDK6-AS1	0.2634
RN7SL7P	0.2634
SAMD9	0.2634
SAMD9L	0.2634
HEPACAM2	0.2634
VPS50	0.2634
CALCR	0.2634
MIR653	0.2634
MIR489	0.2634
GNGT1	0.2634
AC002075.2	0.2634
MIR4652	0.2634
AC002075.1	0.2634
NDUFAF4P2	0.2634
TFPI2	0.2634
AC002076.1	0.2634
AC002076.2	0.2634
GNG11	0.2634
AC006378.1	0.2634
BET1	0.2634
BET1-AS1	0.2634
AC003092.1	0.2634
AC003092.2	0.2634
AC002074.1	0.2634
AC002074.2	0.2634
COL1A2	0.2634
RNU6-1328P	0.2634
CASD1	0.2634
SGCE	0.2634
PEG10	0.2634
RPS3AP25	0.2634
RNU6-956P	0.2634
ATP5PBP2	0.2634
GRPEL2P3	0.2634
RN7SKP129	0.2634
ARF1P1	0.2634
PPP1R9A	0.2634
HINT1P2	0.2634
AC002429.1	0.2634
AC002429.2	0.2634
RNU4-16P	0.2634
PON1	0.2634
AC004022.2	0.2634
AC004022.1	0.2634
PON3	0.2634
PON2	0.2634
AC005021.1	0.2634
AC004012.1	0.2634
ASB4	0.2634
AC002451.2	0.2634
AC002451.1	0.2634
PDK4	0.2634
DYNC1I1	0.2634
AC002540.1	0.2634
SLC25A13	0.2634
MIR591	0.2634
AC096775.1	0.2634
AC084368.1	0.2634
RNU6-532P	0.2634
RNU6-364P	0.2634
RNU7-188P	0.2634
SEM1	0.2634
MARK2P10	0.2634
RN7SL252P	0.2634
DLX6-AS1	0.2634
AC004774.1	0.2634
AC004774.3	0.2634
DLX6	0.2634
AC004774.2	0.2634
DLX5	0.2634
SDHAF3	0.2634
HMGB3P21	0.2634
AC073900.1	0.2634
AP1S2P1	0.2634
RN7SKP104	0.2634
TAC1	0.2634
ASNS	0.2634
AC079781.5	0.2634
AC005326.1	0.2634
SNRPCP9	0.2634
RPS3AP29	0.2634
AC079781.1	0.2634
AC079781.2	0.2634
AC079781.4	0.2634
AC079781.3	0.2634
OR7E7P	0.2634
MIR5692A1	0.2634
MIR5692C2	0.2634
OR7E38P	0.2634
AC004967.2	0.2634
AC004967.1	0.2634
OCM2	0.2634
RN7SL478P	0.2634
LMTK2	0.2634
BHLHA15	0.2634
TECPR1	0.2634
BRI3	0.2634
BAIAP2L1	0.2634
AC093799.1	0.2634
RPS3AP26	0.2634
PPIAP82	0.2634
AC074121.1	0.2634
NPTX2	0.2634
RNU6-393P	0.2634
TMEM130	0.2634
